super_opeid,name,region,state,tier_name,type,exp_instr_pc_2013,ipeds_enrollment_2013,sticker_price_2013,scorecard_netprice_2013,grad_rate_150_p_2013,avgfacsal_2013,sat_avg_2013,endowment_pc_2000
2704,College Of New Rochelle,1,NY,Selective private,2,3677.2771,3225,32300,33048,0.2633540372670807,8030,955,NA
2140,College Of Our Lady Of The Elms,1,MA,Selective private,2,5230.561,1347,31188,16839,0.6787878787878788,6340,950,NA
2341,College Of Saint Benedict,2,MN,Selective private,2,10174.049,2051,39402,17144,0.8159851301115242,8036,1120,NA
2600,College Of Saint Elizabeth,1,NJ,Selective private,2,6230.1001,987,30095,13591,0.55625,7174,842.5,NA
2705,College Of Saint Rose,1,NY,Selective private,2,8597.9766,2891,29016,17145,0.6644844517184942,6788,NA,NA
2343,College Of Saint Scholastica,2,MN,Selective private,2,7162.9434,2917,32842,16822,0.6837782340862423,6904,1125,NA
10362,College Of Southern Nevada,4,NV,Nonselective four-year public,1,2518.4988,34177,2700,6438,NA,6779,NA,93.663269
2698,College Of Staten Island/CUNY,1,NY,Selective public,1,6067.2842,13465,6458,5274,NA,7198,1005,NA
2141,College Of The Holy Cross,1,MA,Other elite schools (public and private),2,17582.848,2912,45692,13791,0.913649025069638,9666,NA,NA
2500,College Of The Ozarks,2,MO,Selective private,2,9810.1572,1513,18530,11078,0.6453900709219859,6792,1180,NA
3705,College Of William & Mary,3,VA,Other elite schools (public and private),1,12660.927,6271,15465,20724,0.8993288590604027,10253,1370,4735.7461
3037,College Of Wooster,2,OH,Selective private,2,12599.358,2102,43350,11364,0.7504587155963303,8007,1210,NA
25943,CollegeAmerica Denver,4,CO,Nonselective four-year private not-for-profit,2,5975.5649,449,17965.578,19674.76,0.2996226144218481,3645.9443,NA,NA
9401,Colorado Christian University,4,CO,Selective private,2,3677.709,4973,20935,22074,0.3696682464454976,5817,NA,NA
1347,Colorado College,4,CO,Highly selective private,2,17548.145,2041,46410,11662,0.8721374045801527,10886,NA,NA
1358,Colorado Mesa University,4,CO,Selective public,1,3642.6011,9576,7116,13340,0.3629737609329446,6428,966.5,NA
4506,Colorado Mountain College,4,CO,Nonselective four-year public,1,4679.3457,5893,3930,9532,NA,7959,NA,NA
1348,Colorado School Of Mines,4,CO,Highly selective public,1,11231.313,4291,16918,19966,0.6968911917098446,10579,1315,4536.2134
1350,Colorado State University,4,CO,Selective public,1,7785.4307,23548,9897,9898,0.6383272058823529,8869,1140,7002.8994
1365,Colorado State University-Pueblo,4,CO,Selective public,1,3916.2312,5207,7834,11016,0.3305647840531562,6619,980,447.37335
3774,Columbia Basin College,4,WA,Nonselective four-year public,1,4233.8042,6480,4450,6893,NA,6117,NA,479.46396
1665,"Columbia College of Chicago, IL",2,IL,Selective private,2,10436.453,9671,23544,26593,0.4058171745152355,7978,NA,NA
2456,"Columbia College of Columbia, MO",2,MO,Selective private,2,2925.635,15998,6582,13118,0.4130434782608696,7090,NA,NA
3430,"Columbia College of Columbia, SC",3,SC,Selective private,2,6111.7671,1010,27350,15117,0.4243542435424355,5435,1020,NA
3429,Columbia International University,3,SC,Nonselective four-year private not-for-profit,2,5173.8364,584,19480,13830,0.6521739130434783,4559,1085,NA
2707,Columbia University In The City Of New York,1,NY,Ivy Plus,2,71529.219,7970,51008,8086,0.9328956965718453,15706,1480,NA
3039,Columbus College Of Art & Design,2,OH,Nonselective four-year private not-for-profit,2,7375.7559,1348,30390,25106,0.5907692307692308,6470,1090,NA
1561,Columbus State University,3,GA,Selective public,1,5030.3066,7013,5613,9645,0.3078512396694215,6212,980,124.48332
3810,Concord University,3,WV,Selective public,1,4757.7935,2505,6580,8413,0.3576051779935275,6123,960,NA
2346,Concordia College - Moorhead,2,MN,Selective private,2,9934.7656,2531,34114,13114,0.7101449275362319,4889,1256.5,NA
2347,Concordia University - Saint Paul,2,MN,Selective private,2,4660.9272,2206,20200,16946,0.4626865671641791,4358,NA,NA
3842,Concordia University - Wisconsin,2,WI,Selective private,2,4850.6934,4363,26160,18633,0.556872037914692,8016,1051.5,NA
3557,Concordia University Texas,3,TX,Selective private,2,4274.6006,1531,26960,20982,0.34375,6269,1015,NA
20705,"Concordia University of Irvine, CA",4,CA,Selective private,2,5801.957,1944,30640,19329,0.6255506607929515,7044,1030,NA
3191,"Concordia University of Portland, OR",4,OR,Selective private,2,3948.1663,1388,27420,17420,0.554945054945055,7401,1040,NA
1666,"Concordia University of River Forest, IL",2,IL,Selective private,2,5778.7002,1604,28718,16686,0.5347826086956522,4134,1040,NA
2541,"Concordia University of Seward, NE",2,NE,Selective private,2,4253.5488,1508,25950,14035,0.6363636363636364,6086,970,NA
1379,Connecticut College,1,CT,Other elite schools (public and private),2,18508.02,1915,47740,6586,0.8353658536585366,9574,NA,NA
3431,Converse College,3,SC,Selective private,2,6925.2827,746,16500,16974,0.6193548387096774,6284,1040,NA
2710,Cooper Union For The Advancement Of Science & Art,1,NY,Other elite schools (public and private),2,17806.188,868,41400,12772,0.8248847926267281,11865,1375,NA
1339,Corban University,4,OR,Selective private,2,5153.2773,936,28640,19975,0.5458937198067633,5463,1017.5,NA
1856,Cornell College,2,IA,Selective private,2,8901.2412,1125,37500,11267,0.6772151898734177,6592,1185,NA
2711,Cornell University,1,NY,Ivy Plus,2,21218.816,14393,47286,9149,0.9334442595673877,13820,1420,NA
2266,Cornerstone University,2,MI,Selective private,2,5260.1304,2200,25112,15310,0.4761904761904761,5537,1057,NA
12315,Cornish College Of The Arts,4,WA,Nonselective four-year private not-for-profit,2,14870.643,775,35800,31163,0.4682080924855491,6171,NA,NA
3484,Covenant College,3,GA,Selective private,2,7090.7637,1104,30160,15101,0.5807560137457045,6841,1165,NA
2542,Creighton University,2,NE,Selective private,2,13949.988,4076,35360,20492,0.7592397043294614,9081,1182.5,NA
2383,Crown College,2,MN,Nonselective four-year private not-for-profit,2,2503.2671,1139,23180,18210,0.5522388059701493,4584,965,NA
7304,Culinary Institute Of America,1,NY,Nonselective four-year private not-for-profit,2,18713.281,2814,28240,27253,NA,7692,NA,NA
2460,Culver-Stockton College,2,MO,Selective private,2,5637.9702,830,24050,12948,0.4455445544554455,5609,960,NA
3485,Cumberland University,3,TN,Selective private,2,5866.0186,1269,20200,14833,0.3714285714285714,5864,975,NA
2143,Curry College,1,MA,Selective private,2,8274.1074,2849,35415,25775,0.4501557632398754,8319,950,NA
2712,D'Youville College,1,NY,Selective private,2,7429.9287,2023,23562,11575,0.411214953271028,6071,1015,NA
2808,Daemen College,1,NY,Selective private,2,6043.3037,2156,24990,10515,0.4930747922437673,5947,NA,NA
3461,Dakota Wesleyan University,2,SD,Selective private,2,4797.6226,810,23650,12626,0.4042553191489361,5452,1035,NA
3560,Dallas Baptist University,3,TX,Selective private,2,5453.5059,3435,23650,17806,0.551829268292683,7607,1108.5,NA
3956,Dalton State College,3,GA,Nonselective four-year public,1,3135.8394,5015,3355,4611,0.2327586206896551,5160,NA,2815.4976
2573,Dartmouth College,1,NH,Ivy Plus,2,21772.873,4276,48108,9858,0.9470377019748654,13143,1455,NA
2249,Davenport University,2,MI,Selective private,2,2740.9392,7356,15072,17354,0.4428044280442804,6090,NA,NA
2918,Davidson College,3,NC,Other elite schools (public and private),2,17948.527,1788,45377,9479,0.9245689655172412,11706,1335,NA
3811,Davis & Elkins College,3,WV,Selective private,2,7669.7129,874,27492,15189,0.3814432989690722,5456,975,NA
1475,Daytona State College,3,FL,Nonselective four-year public,1,3176.9998,14865,3306,5999,NA,6453,NA,NA
1792,DePauw University,2,IN,Selective private,2,15598.316,2304,42746,19227,0.79216867469879515,8900,1195,NA
3986,DeSales University,1,PA,Selective private,2,6506.3481,2486,32350,20017,0.7033248081841432,6520,1020,NA
2144,Dean College,1,MA,Nonselective four-year private not-for-profit,2,5274.7012,1300,34390,20623,0.8823529411764706,6102,860,NA
3041,Defiance College,2,OH,Selective private,2,5679.6025,892,29916,19982,0.4557522123893805,5811,920,NA
1428,Delaware State University,3,DE,Selective public,1,9554.1729,3892,7336,12481,0.3717146433041301,7478,895,4309.5444
3252,Delaware Valley College Of Science & Agriculture,1,PA,Selective private,2,6161.9951,1807,33826,21327,0.5684210526315789,7140,990,NA
2403,Delta State University,3,MS,Selective public,1,4945.7148,2638,6562,12639,0.3542976939203354,5908,950,2.487484
3042,Denison University,2,OH,Highly selective private,2,14657.806,2274,45670,9498,0.8136752136752137,8414,NA,NA
1671,Depaul University,2,IL,Selective private,2,9178.6426,16420,35071,22442,0.7047353760445683,10392,NA,NA
3253,Dickinson College,1,PA,Highly selective private,2,16881.635,2396,47692,15278,0.8562197092084005,8726,NA,NA
2989,Dickinson State University,2,ND,Selective public,1,6482.0049,1449,6050,8757,0.3789808917197453,6315,885,1920.7042
2004,Dillard University,3,LA,Selective private,2,10478.295,1183,16252,15295,0.4566473988439306,6288,870,NA
3671,Dixie State University,4,UT,Nonselective four-year public,1,2457.7925,8350,4456,14350,0.4180790960451977,6490,NA,1997.2545
2544,Doane College,2,NE,Selective private,2,5415.4937,1839,20208.189,17693,0.6061776061776062,5575.1226,975,NA
2713,Dominican College Of Blauvelt,1,NY,Selective private,2,6073.1069,1527,25702,18185,0.3564954682779456,7601,870,NA
1750,Dominican University,2,IL,Selective private,2,7412.5952,2069,29770,13139,0.6311475409836066,6685,945,NA
1196,Dominican University Of California,4,CA,Selective private,2,11081.926,1603,41730,26060,0.5387205387205387,8770,1045,NA
1859,Dordt College,2,IA,Selective private,2,8759.2871,1376,27460,22541,0.6162162162162163,5959,1080,NA
2667,Dowling College,1,NY,Selective private,2,6067.9521,2314,29500,20762,0.3407572383073497,8003,NA,NA
1860,Drake University,2,IA,Selective private,2,7522.2642,3383,32246,20374,0.6988564167725541,9108,1185,NA
2603,Drew University,1,NJ,Selective private,2,11723.743,1493,45214,20015,0.6880530973451326,8538,1110,NA
2461,Drury University,2,MO,Selective private,2,4762.7988,4231,23885,23806,0.5673076923076923,7024,NA,NA
2920,Duke University,3,NC,Ivy Plus,2,55339.918,6646,47243,6871,0.9423190111830488,14288,1460,NA
4641,Dunwoody College Of Technology,2,MN,Nonselective four-year private not-for-profit,2,8188.6685,1071,19652,25943,NA,5199,NA,NA
3258,Duquesne University Of The Holy Spirit,1,PA,Selective private,2,8937.8262,5970,32636,19166,0.7562396006655575,8863,1135,NA
1793,Earlham College,2,IN,Selective private,2,16590.385,1064,42870,13270,0.71,7391,NA,NA
2923,East Carolina University,3,NC,Selective public,1,10032.889,21508,6143,8583,0.5630512514898689,7975,1040,2781.9199
3154,East Central University,3,OK,Selective public,1,5154.0796,3757,5599,7329,0.3383742911153119,5225,940,167.16811
10997,East Georgia State College,3,GA,Nonselective four-year public,1,2269.4922,2857,4284,5333,NA,4276,NA,28.255903
3320,East Stroudsburg University Of Pennsylvania,1,PA,Selective public,1,6173.0249,6186,9376,12036,0.5604395604395604,9215,955,1291.2394
3487,East Tennessee State University,3,TN,Selective public,1,9987.498,11820,7667,12766,0.4129301355578728,6711,1035,2027.136
3564,East Texas Baptist University,3,TX,Selective private,2,5671.187,1196,23280,16298,0.3333333333333333,6153,955,NA
21686,East West University,2,IL,Selective private,2,2610.7151,684,19545,28662,0.3168831168831169,6159,NA,NA
1425,Eastern Connecticut State University,1,CT,Selective public,1,6802.3091,5179,9560,14399,0.5079559363525091,8091,NA,11.661808
1470,Eastern Florida State College,3,FL,Nonselective four-year public,1,2279.7681,16711,2496,6734,NA,6117,NA,876.82074
1674,Eastern Illinois University,2,IL,Selective public,1,11036.369,8347,10959,13281,0.603290676416819,7773,NA,2038.0194
1963,Eastern Kentucky University,3,KY,Selective public,1,6695.124,13891,7920,8119,0.3923890063424947,6910,980,2083.8892
3708,Eastern Mennonite University,3,VA,Selective private,2,10075.984,1184,30800,18325,0.6336633663366337,5903,995,NA
2259,Eastern Michigan University,2,MI,Selective public,1,5532.1733,19189,9663,10938,0.3843551797040169,8853,995,1428.7925
2145,Eastern Nazarene College,1,MA,Selective private,2,4478.0376,1321,29012,17378,0.5850340136054422,5561,925,NA
2651,Eastern New Mexico University,4,NM,Selective public,1,3121.0281,9345,3243.5134,7038.0024,0.2467680239735483,4499.3452,965,2174.5701
3193,Eastern Oregon University,4,OR,Selective public,1,4292.7134,3754,7440,11709,0.232484076433121,6057,935,965.41034
3259,Eastern University,1,PA,Selective private,2,6010.7686,2541,29600,19245,0.55,6289,1035,NA
3775,Eastern Washington University,4,WA,Selective public,1,5215.8955,11678,7972,7605,0.4523990860624523,7287,960,488.87506
1487,Eckerd College,3,FL,Selective private,2,10858.721,2173,38668,24246,0.6616822429906543,7433,1125,NA
3848,Edgewood College,2,WI,Selective private,2,5392.481,1998,25590,17017,0.5662251655629139,5576,925,NA
3321,Edinboro University Of Pennsylvania,1,PA,Selective public,1,6810.0005,5864,9256,12161,0.4623655913978494,8925,935,503.78262
1477,Edison State College,3,FL,Nonselective four-year public,1,2104.7986,15423,3341,10644,NA,6241,NA,83.093842
1478,Edward Waters College,3,FL,Selective private,2,3077.5352,862,12525,12147,0.2,4637,825,NA
2926,Elizabeth City State University,3,NC,Selective public,1,7101.4297,2336,4498,1144,0.4158878504672897,7545,865,905.76465
3262,Elizabethtown College,1,PA,Selective private,2,13091.122,1844,39920,18683,0.7741273100616016,8137,1130,NA
1676,Elmhurst College,2,IL,Selective private,2,7762.2998,2900,33950,14865,0.7401574803149608,7596,1070,NA
2718,Elmira College,1,NY,Selective private,2,6864.3623,1410,38150,19845,0.6265060240963856,4676,1060,NA
2927,Elon University,3,NC,Highly selective private,2,13526.571,5599,31247,19249,0.8164852255054433,8485,1225,NA
1479,Embry-Riddle Aeronautical University,3,FL,Selective private,2,28151.172,6492,31864.221,25610.695,0.5755045233124565,6925.5791,NA,NA
2146,Emerson College,1,MA,Highly selective private,2,8596.541,3758,37350,29610,0.8147268408551069,9204,1235,NA
2147,"Emmanuel College of Boston, MA",1,MA,Selective private,2,6240.8721,2176,35532,24713,0.5807560137457045,8155,1090,NA
1563,"Emmanuel College of Franklin Springs, GA",3,GA,Nonselective four-year private not-for-profit,2,4503.7437,806,18170,11142,0.4571428571428571,5151,960,NA
3709,Emory & Henry College,3,VA,Selective private,2,7020.1313,936,30326,13862,0.4791666666666667,6133,987.5,NA
1564,Emory University,3,GA,Other elite schools (public and private),2,36411.211,7836,45008,18204,0.9078303425774876,12133,1370,NA
1927,Emporia State University,2,KS,Selective public,1,5500.2212,3873,5746,10007,0.4053691275167785,6268,955,7793.394
2148,Endicott College,1,MA,Selective private,2,4359.9478,2724,29494,24331,0.712890625,8415,NA,NA
3432,Erskine College,3,SC,Selective private,2,5711.3408,605,31580,14775,0.5644171779141104,5887,1020,NA
1678,Eureka College,2,IL,Selective private,2,6225.146,692,20060,16643,0.6065573770491803,5887,1155,NA
2463,Evangel University,2,MO,Selective private,2,5565.6978,2077,20796,17851,0.5290697674418605,6433,1005,NA
8155,Evergreen State College,4,WA,Selective public,1,7539.2153,4087,8682,8687,0.568685376661743,7679,1040,570.84387
2834,Excelsior College,1,NY,Nonselective four-year private not-for-profit,2,342.05994,37440,NA,NA,NA,NA,NA,NA
1385,Fairfield University,1,CT,Selective private,2,9097.8193,3873,43770,25579,0.8206650831353919,10214,NA,NA
222,Fairleigh Dickinson University,1,NJ,Selective private,2,6992.1401,8382,36519.172,15995.128,0.5135135135135135,8283.5205,963.06012,NA
2866,Fashion Institute Of Technology,1,NY,Selective public,1,8115.8599,9566,6870,7597,NA,10019,NA,2361.0505
1003,Faulkner University,3,AL,Selective private,2,4659.3745,2617,18750,18130,0.2286689419795222,6657,NA,NA
2928,Fayetteville State University,3,NC,Selective public,1,6279.8271,5410,4655,4826,0.3215053763440861,8064,885,1591.5212
2610,Felician College,1,NJ,Selective private,2,6673.9014,1621,30605,16580,0.4591836734693878,6612,875,NA
2260,Ferris State University,2,MI,Selective public,1,6341.7974,13477,10556,9469,0.501269035532995,7942,NA,2063.7786
3711,Ferrum College,3,VA,Selective private,2,5669.0913,1512,29795,13567,0.3180952380952381,5887,840,NA
2150,Fisher College,1,MA,Nonselective four-year private not-for-profit,2,4307.5889,1930,28260,28411,0.4385964912280702,6994,NA,NA
3490,Fisk University,3,TN,Selective private,2,7371.2534,611,20858,20058,0.5217391304347826,5525,940,NA
2184,Fitchburg State University,1,MA,Selective public,1,4801.0112,4245,9260,8845,0.502865329512894,8371,1005,93.121964
7893,Flagler College,3,FL,Selective private,2,4637.7095,3317,14799.463,17514,0.6308851224105463,5944.335,1050,NA
1480,Florida Agricultural & Mechanical University,3,FL,Selective public,1,6952.1982,8930,5785,10326,0.4093851132686084,7994,941.5,NA
1481,Florida Atlantic University,3,FL,Selective public,1,4695.1157,25790,4831,10215,0.4104564962934062,7962,1050,NA
1482,Florida College,3,FL,Nonselective four-year private not-for-profit,2,7694.3296,558,15330,15421,0.4978165938864629,6334,1055,NA
1501,Florida Gateway College,3,FL,Nonselective four-year public,1,3019.7898,3057,3100,4010,NA,5435,NA,1585.9869
32553,Florida Gulf Coast University,3,FL,Selective public,1,4998.5591,12907,6118,10778,0.4416123295791345,7382,1050,3901.04
1469,Florida Institute Of Technology,3,FL,Selective private,2,8809.9434,3257,37990,27015,0.5437037037037037,8287.0488,1155,NA
9635,Florida International University,3,FL,Selective public,1,5691.3062,39142,6497,9183,0.5160990712074304,9653,1080,1387.9088
1486,Florida Memorial University,3,FL,Selective private,2,5504.9375,1517,14776,16142,0.3960784313725491,6895,NA,NA
1488,Florida Southern College,3,FL,Selective private,2,6268.1348,2416,29990,17742,0.5815602836879432,7152,1130,NA
1484,Florida State College At Jacksonville,3,FL,Nonselective four-year public,1,2455.2493,28134,2609,5978,NA,5846,NA,106.9165
1489,Florida State University,3,FL,Selective public,1,7795.9292,32528,6507,11542,0.7688277668631304,9706,1205,9681.2451
2464,Fontbonne University,2,MO,Selective private,2,6155.5786,1328,23130,15848,0.4093264248704664,6008,1095.5,NA
2722,Fordham University,1,NY,Highly selective private,2,12488.938,8345,45238,22577,0.8051136363636363,12679,1250,NA
1915,Fort Hays State University,2,KS,Selective public,1,3106.3174,11433,4469,8488,0.4397759103641457,6488,NA,NA
1353,Fort Lewis College,4,CO,Selective public,1,5315.4927,3984,7252,10617,0.3661645422943222,7028,1061,125.39043
1566,Fort Valley State University,3,GA,Selective public,1,4046.8877,2858,6448,13336,0.3022598870056497,6189,875,600.79498
2185,Framingham State University,1,MA,Selective public,1,4119.8335,4584,8320,12054,0.5055292259083728,7977,1010,276.2124
9226,Francis Marion University,3,SC,Selective public,1,6034.4995,3714,9738,10478,0.4059278350515464,7223,955,69.918701
3036,Franciscan University Of Steubenville,2,OH,Selective private,2,6297.562,2112,23930,20895,0.7362385321100917,7306,1180,NA
3265,Franklin & Marshall College,1,PA,Other elite schools (public and private),2,18996.242,2297,48514,10475,0.8734622144112478,9332,NA,NA
1798,Franklin College Of Indiana,2,IN,Selective private,2,7982.9609,1014,28185,12792,0.5710227272727273,6524,1020,NA
2575,Franklin Pierce University,1,NH,Selective private,2,7458.4048,1671,31782,23571,0.4409005628517824,5299,950,NA
3046,Franklin University,2,OH,Nonselective four-year private not-for-profit,2,2458.9021,5185,11161,22125,0.15,8145,NA,NA
3492,Freed Hardeman University,3,TN,Selective private,2,4884.1694,1385,20468,16510,0.5324675324675324,6154,1070,NA
1253,Fresno Pacific University,4,CA,Selective private,2,4753.1997,2586,26638,12391,0.5412371134020618,6562,1010,NA
1918,Friends University,2,KS,Selective private,2,3792.5044,1609,24630,16670,0.3603603603603603,6443,1025,NA
3434,Furman University,3,SC,Highly selective private,2,16330.452,2797,44668,13167,0.8426323319027181,8957,NA,NA
1443,Gallaudet University,3,DC,Nonselective four-year private not-for-profit,2,28896.328,1077,15024,10280,0.4827586206896553,10183,875,NA
3266,Gannon University,1,PA,Selective private,2,6644.4609,3111,29203,16522,0.6433566433566433,7326,1030,NA
2929,Gardner - Webb University,3,NC,Selective private,2,5020.1128,2587,27080,20310,0.5689655172413793,6413,1012.5,NA
3267,Geneva College,1,PA,Selective private,2,7659.4873,1541,25220,24103,0.6695156695156694,6808,1067,NA
3194,George Fox University,4,OR,Selective private,2,7326.022,2384,31866,19978,0.6229885057471264,6742,1085,NA
3749,George Mason University,3,VA,Selective public,1,8497.9473,21990,10382,13249,0.6669733210671573,10524,1150,1449.6382
1444,George Washington University,3,DC,Other elite schools (public and private),2,15446.029,10357,46725,19079,0.8082901554404145,13058,1295,NA
1964,Georgetown College,3,KY,Selective private,2,6468.4673,1043,32960,15358,0.5655737704918032,5999,1037.5,NA
1445,Georgetown University,3,DC,Other elite schools (public and private),2,23206.027,7636,46744,10197,0.9245402663284717,12851,1420,NA
1602,Georgia College & State University,3,GA,Selective public,1,5915.5967,5729,8960,12590,0.6115288220551378,6354,1135,564.64282
41429,Georgia Gwinnett College,3,GA,Nonselective four-year public,1,4575.6938,9719,5352,10945,0.2677966101694915,6554,NA,NA
1569,Georgia Institute Of Technology,3,GA,Highly selective public,1,12488.243,14558,11394,7364,0.8218916857360792,11230,1400,4747.3726
1572,Georgia Southern University,3,GA,Selective public,1,5151.5449,17904,6170,13532,0.5046235138705416,6217,1105,147.28236
1573,Georgia Southwestern State University,3,GA,Selective public,1,4479.9771,2667,5158,9462,0.3582474226804124,5689,970,188.00496
1574,Georgia State University,3,GA,Selective public,1,6198.563,24868,8618,13435,0.5315351051170171,7149,1070,2181.2681
2608,Georgian Court University,1,NJ,Selective private,2,5042.4888,1567,30998,16190,0.5132743362831859,8029,945,NA
3268,Gettysburg College,1,PA,Highly selective private,2,14710.354,2524,47480,12102,0.8357348703170028,9257,NA,NA
3813,Glenville State College,3,WV,Selective public,1,3827.6343,1850,6696,15307,0.3632958801498127,6069,860,NA
1429,Goldey-Beacom College,3,DE,Selective private,2,2794.7085,554,22500,19080,0.4567901234567902,7798,NA,NA
3778,Gonzaga University,4,WA,Highly selective private,2,8375.6582,4896,36535,21095,0.8228460793804453,8626,1195,NA
22449,Goodwin College,1,CT,Nonselective four-year private not-for-profit,2,7874.8979,3388,19400,22077,NA,4876,NA,NA
2153,Gordon College,1,MA,Selective private,2,8869.4619,1710,34390,20049,0.7070484581497798,7783,1155,NA
1575,Gordon State College,3,GA,Nonselective four-year public,1,3014.9578,4187,3492,7416,NA,5168,850,NA
1799,Goshen College,2,IN,Selective private,2,10024.046,828,29700,16534,0.702970297029703,5509,1100,NA
2073,Goucher College,3,MD,Selective private,2,8599.0049,1449,40558,14993,0.6791979949874687,7810,NA,NA
1800,Grace College And Theological Seminary,2,IN,Selective private,2,5223.314,1615,24670,12005,0.6052631578947368,5839,1115,NA
1866,Graceland University,2,IA,Selective private,2,6804.6089,1559,24920,12786,0.4703703703703704,4986,860,NA
2006,Grambling State University,3,LA,Selective public,1,4384.4639,4155,6525,13814,0.3153846153846154,5794,860,379.32169
2268,Grand Valley State University,2,MI,Selective public,1,6168.833,21235,11028,11159,0.6950087057457922,7816,1072.5,2124.2366
1867,Grand View University,2,IA,Selective private,2,4847.5376,2096,23426,16178,0.47953216374269,6421,935,NA
6977,Great Basin College,4,NV,Nonselective four-year public,1,3194.1611,3164,2700,7017,0.6041666666666666,5617,NA,60.518131
3687,Green Mountain College,1,VT,Selective private,2,6878.4561,590,33736,14500,0.4117647058823529,6012,NA,NA
2930,Greensboro College,3,NC,Selective private,2,4930.9385,974,26850,13083,0.3059360730593607,6025,880,NA
1684,Greenville College,2,IL,Selective private,2,6138.7793,1129,24360,15854,0.504885993485342,5649,984,NA
1868,Grinnell College,2,IA,Highly selective private,2,20974.91,1721,45620,10120,0.8568075117370892,9129,1395,NA
2931,Guilford College,3,NC,Selective private,2,5999.7476,2302,33430,24296,0.5676274944567627,6361,NA,NA
1490,Gulf Coast State College,3,FL,Nonselective four-year public,1,2817.491,6271,2765,4488,NA,5049,NA,NA
2353,Gustavus Adolphus College,2,MN,Highly selective private,2,11956.366,2449,40400,14989,0.8228228228228227,7179,NA,NA
3270,Gwynedd Mercy University,1,PA,Selective private,2,5468.7549,2062,30460,19772,0.6410256410256411,7046,960,NA
10509,Hallmark College Of Technology,3,TX,Nonselective four-year private not-for-profit,2,4614.2524,729,NA,15283,NA,3993,NA,NA
2728,Hamilton College,1,NY,Other elite schools (public and private),2,24144.373,1926,47820,6415,0.9294871794871796,11159,1390,NA
2354,Hamline University,2,MN,Selective private,2,6491.9038,2164,36270,17186,0.6637362637362637,6607,1070,NA
3713,Hampden Sydney College,3,VA,Selective private,2,11207.159,1070,39204,18361,0.6216216216216216,7887,1102.5,NA
4661,Hampshire College,1,MA,Highly selective private,2,12883.892,1492,48065,23475,0.6607142857142857,9033,NA,NA
3714,Hampton University,3,VA,Selective private,2,7476.6108,3742,21760,20841,0.6751484308736218,7455,1005,NA
9089,Hannibal - Lagrange University,2,MO,Selective private,2,3635.1401,1198,19530,13837,0.6694214876033058,5168,NA,NA
1801,Hanover College,2,IN,Selective private,2,11974.186,1163,33023,16091,0.7186147186147186,7847,1055,NA
3571,Hardin-Simmons University,3,TX,Selective private,2,7766.9106,1772,22350,18931,0.513978494623656,6653,1022.5,NA
1097,Harding University,3,AR,Selective private,2,7143.812,4428,17040,20056,0.621875,7082,1085,NA
2466,Harris - Stowe State University,2,MO,Nonselective four-year public,1,4395.0337,1298,5220,9819,0.1037234042553192,5346,NA,432.64197
2729,Hartwick College,1,NY,Selective private,2,10630.813,1618,40070,19969,0.5707964601769911,8002,NA,NA
129,Harvard University,1,MA,Ivy Plus,2,34848.566,10534,43938,3897,0.9746529873264936,17861,1505,NA
1171,Harvey Mudd College,4,CA,Other elite schools (public and private),2,25586.389,807,48594,7080,0.9081632653061223,12450,1494,NA
2548,Hastings College,2,NE,Selective private,2,7460.5142,1118,26280,16773,0.5761589403973509,6292,1015,NA
3274,Haverford College,1,PA,Other elite schools (public and private),2,23790.914,1187,47214,5685,0.9333333333333336,10341,1410,NA
7279,Hawaii Pacific University,4,HI,Selective private,2,4101.1895,5582,21130,17551,0.3960720130932897,8603,NA,NA
3048,Heidelberg University,2,OH,Selective private,2,6822.897,1107,27480,17988,0.5067750677506775,6428,1000,NA
1098,Henderson State University,3,AR,Selective public,1,5166.7573,3199,7561,7969,0.2857142857142857,5606,980,NA
1099,Hendrix College,3,AR,Highly selective private,2,11474.18,1431,39140,17092,0.6958904109589041,7233,1200,NA
2933,High Point University,3,NC,Selective private,2,7409.7437,3999,31480,28894,0.6176470588235294,6894,1100.5,NA
2735,Hilbert College,1,NY,Selective private,2,4481.9229,1020,19900,11422,0.4120879120879121,5928,NA,NA
3049,Hiram College,2,OH,Selective private,2,7655.4976,1283,30025,17199,0.6456456456456456,5420,970,NA
2731,Hobart And William Smith Colleges,1,NY,Selective private,2,13282.409,2368,47908,20117,0.79,9360,NA,NA
30375,Hodges University,3,FL,Nonselective four-year private not-for-profit,2,5233.3799,1877,13220,16810,0.1851851851851852,5132,NA,NA
2732,Hofstra University,1,NY,Selective private,2,13588.986,6826,38900,28162,0.6212121212121213,12848,1140,NA
3715,Hollins University,3,VA,Selective private,2,16442.58,580,34295,16495,0.5970873786407767,6552,1080,NA
3275,Holy Family University,1,PA,Selective private,2,5670.9565,2182,28456,11503,0.5368421052631579,6991,925,NA
2076,Hood College,3,MD,Selective private,2,5731.2549,1388,34120,17709,0.6644067796610169,7078,NA,NA
2273,Hope College,2,MI,Selective private,2,9324.1162,3388,29560,14183,0.7814407814407814,7591,1185,NA
2734,Houghton College,1,NY,Selective private,2,8620.6299,1081,28556,17870,0.7386363636363636,4007,1120,NA
3576,Houston Baptist University,3,TX,Selective private,2,6108.5088,2171,28800,19459,0.4426966292134831,6504,1055,NA
3575,Howard Payne University,3,TX,Selective private,2,6287.0576,1100,24600,14845,0.4196078431372549,5553,965,NA
